t,queue_length,active,arrived,handled,completed,timed_out,rejected,avg_latency,slowdown,drop_p
52144,2944,75,2,0,0,0,0,NaN,220.5071013981839,0
52160,2946,75,3,0,0,0,0,NaN,220.67016849997808,0
52176,2949,75,3,0,0,0,0,NaN,220.83321129311616,0
52192,2952,75,3,0,0,0,0,NaN,220.99622961002035,0
52208,2955,75,1,0,0,0,0,NaN,221.1592232832654,0
52224,2956,75,13,0,0,0,0,NaN,221.32219214558054,0
52240,2969,75,5,0,0,0,0,NaN,221.48513602984846,0
52256,2974,75,0,0,0,0,0,NaN,221.64805476910695,0
52272,2974,75,1,0,0,0,0,NaN,221.81094819654865,0
52288,2975,75,0,0,0,0,0,NaN,221.97381614552188,0
52304,2975,75,1,0,0,0,0,NaN,222.136658449531,0
52320,2976,75,0,0,0,0,0,NaN,222.29947494223683,0
52336,2976,75,16,0,0,0,0,NaN,222.46226545745716,0
52352,2992,75,1,0,0,0,0,NaN,222.62502982916706,0
52368,2993,75,1,0,0,0,0,NaN,222.78776789149978,0
52384,2994,75,0,1,1,0,0,27184,222.95047947874662,0
52400,2993,75,0,0,0,0,0,NaN,223.11316442535764,0
52416,2993,75,1,0,0,0,0,NaN,223.27582256594215,0
52432,2994,75,1,1,0,1,0,NaN,223.4384537352694,0
52448,2994,75,0,0,0,0,0,NaN,223.6010577682684,0
52464,2994,75,4,0,0,0,0,NaN,223.76363450002893,0
52480,2998,75,8,0,0,0,0,NaN,223.92618376580165,0
52496,3006,75,1,0,0,0,0,NaN,224.08870540099875,0
52512,3007,75,3,0,0,0,0,NaN,224.25119924119434,0
52528,3010,75,2,0,0,0,0,NaN,224.4136651221248,0
52544,3012,75,0,0,0,0,0,NaN,224.57610287968916,0
52560,3012,75,5,0,0,0,0,NaN,224.73851234994981,0
52576,3017,75,1,0,0,0,0,NaN,224.90089336913275,0
52592,3018,75,3,0,0,0,0,NaN,225.06324577362798,0
52608,3021,75,2,0,0,0,0,NaN,225.22556939998987,0
52624,3023,75,1,0,0,0,0,NaN,225.38786408493806,0
52640,3024,75,2,0,0,0,0,NaN,225.55012966535702,0
52656,3026,75,1,0,0,0,0,NaN,225.7123659782974,0
52672,3027,75,4,0,0,0,0,NaN,225.87457286097592,0
52688,3031,75,6,0,0,0,0,NaN,226.03675015077565,0
52704,3037,75,3,1,0,1,0,NaN,226.1988976852471,0
52720,3039,75,0,0,0,0,0,NaN,226.3610153021077,0
52736,3039,75,2,0,0,0,0,NaN,226.52310283924328,0
52752,3041,75,0,0,0,0,0,NaN,226.6851601347074,0
52768,3041,75,1,0,0,0,0,NaN,226.84718702672248,0
52784,3042,75,1,1,1,0,0,27616,227.00918335368027,0
52800,3042,75,0,1,0,1,0,NaN,227.17114895414167,0
52816,3041,75,1,0,0,0,0,NaN,227.33308366683747,0
52832,3042,75,5,0,0,0,0,NaN,227.49498733066892,0
52848,3047,75,0,0,0,0,0,NaN,227.6568597847078,0
52864,3047,75,1,0,0,0,0,NaN,227.81870086819708,0
52880,3048,75,0,0,0,0,0,NaN,227.98051042055104,0
52896,3048,75,2,0,0,0,0,NaN,228.14228828135612,0
52912,3050,75,0,0,0,0,0,NaN,228.30403429037062,0
52928,3050,75,1,1,0,1,0,NaN,228.46574828752577,0
52944,3050,75,1,0,0,0,0,NaN,228.62743011292585,0
52960,3051,75,0,0,0,0,0,NaN,228.78907960684836,0
52976,3051,75,1,0,0,0,0,NaN,228.95069660974488,0
52992,3052,75,7,0,0,0,0,NaN,229.11228096224107,0
53008,3059,75,0,0,0,0,0,NaN,229.2738325051371,0
53024,3059,75,1,0,0,0,0,NaN,229.43535107940798,0
53040,3060,75,2,0,0,0,0,NaN,229.5968365262045,0
53056,3062,75,1,0,0,0,0,NaN,229.7582886868529,0
53072,3063,75,1,0,0,0,0,NaN,229.91970740285515,0
53088,3064,75,0,0,0,0,0,NaN,230.08109251589022,0
53104,3064,75,5,0,0,0,0,NaN,230.24244386781376,0
53120,3069,75,0,1,1,0,0,27760,230.4037613006585,0
53136,3068,75,3,0,0,0,0,NaN,230.56504465663474,0
53152,3071,75,1,0,0,0,0,NaN,230.7262937781307,0
53168,3072,75,0,0,0,0,0,NaN,230.8875085077131,0
53184,3072,75,1,0,0,0,0,NaN,231.0486886881271,0
53200,3073,75,0,0,0,0,0,NaN,231.20983416229683,0
53216,3073,75,1,0,0,0,0,NaN,231.37094477332604,0
53232,3074,75,2,0,0,0,0,NaN,231.53202036449773,0
53248,3076,75,3,0,0,0,0,NaN,231.69306077927547,0
53264,3079,75,9,0,0,0,0,NaN,231.8540658613031,0
53280,3088,75,0,1,0,1,0,NaN,232.0150354544051,0
53296,3087,75,3,0,0,0,0,NaN,232.17596940258716,0
53312,3090,75,1,1,0,1,0,NaN,232.33686755003646,0
53328,3090,75,1,0,0,0,0,NaN,232.4977297411219,0
53344,3091,75,1,0,0,0,0,NaN,232.65855582039472,0
53360,3092,75,1,0,0,0,0,NaN,232.81934563258855,0
53376,3093,75,0,0,0,0,0,NaN,232.98009902261973,0
53392,3093,75,1,0,0,0,0,NaN,233.14081583558783,0
53408,3094,75,1,0,0,0,0,NaN,233.30149591677608,0
53424,3095,75,5,1,0,1,0,NaN,233.46213911165142,0
53440,3099,75,0,2,0,2,0,NaN,233.6227452658651,0
53456,3097,75,0,0,0,0,0,NaN,233.78331422525238,0
53472,3097,75,1,0,0,0,0,NaN,233.94384583583403,0
53488,3098,75,1,0,0,0,0,NaN,234.10433994381543,0
53504,3099,75,1,0,0,0,0,NaN,234.26479639558775,0
53520,3100,75,2,0,0,0,0,NaN,234.42521503772787,0
53536,3102,75,1,0,0,0,0,NaN,234.58559571699865,0
53552,3103,75,1,1,0,1,0,NaN,234.74593828034952,0
53568,3103,75,3,1,0,1,0,NaN,234.9062425749167,0
53584,3105,75,1,0,0,0,0,NaN,235.06650844802323,0
53600,3106,75,1,0,0,0,0,NaN,235.22673574717987,0
53616,3107,75,1,0,0,0,0,NaN,235.38692432008474,0
53632,3108,75,9,0,0,0,0,NaN,235.54707401462406,0
53648,3117,75,1,0,0,0,0,NaN,235.7071846788726,0
53664,3118,75,0,0,0,0,0,NaN,235.86725616109322,0
53680,3118,75,4,0,0,0,0,NaN,236.02728830973814,0
53696,3122,75,3,0,0,0,0,NaN,236.1872809734487,0
53712,3125,75,1,0,0,0,0,NaN,236.34723400105554,0
53728,3126,75,1,0,0,0,0,NaN,236.5071472415792,0
53744,3127,75,1,1,0,1,0,NaN,236.6670205442304,0
53760,3127,75,1,2,0,2,0,NaN,236.8268537584104,0
53776,3126,75,1,0,0,0,0,NaN,236.9866467337106,0
53792,3127,75,1,0,0,0,0,NaN,237.14639931991405,0
53808,3128,75,1,0,0,0,0,NaN,237.30611136699466,0
53824,3129,75,2,0,0,0,0,NaN,237.46578272511783,0
53840,3131,75,2,1,0,1,0,NaN,237.6254132446411,0
53856,3132,75,0,0,0,0,0,NaN,237.78500277611388,0
53872,3132,75,2,0,0,0,0,NaN,237.94455117027815,0
53888,3134,75,3,0,0,0,0,NaN,238.10405827806832,0
53904,3137,75,2,0,0,0,0,NaN,238.26352395061218,0
53920,3139,75,0,0,0,0,0,NaN,238.42294803923025,0
53936,3139,75,2,0,0,0,0,NaN,238.58233039543697,0
53952,3141,75,0,0,0,0,0,NaN,238.7416708709403,0
53968,3141,75,0,0,0,0,0,NaN,238.90096931764234,0
53984,3141,75,1,0,0,0,0,NaN,239.06022558763942,0
54000,3142,75,1,0,0,0,0,NaN,239.2194395332227,0
54016,3143,75,2,0,0,0,0,NaN,239.37861100687763,0
54032,3145,75,1,0,0,0,0,NaN,239.5377398612856,0
54048,3146,75,1,0,0,0,0,NaN,239.69682594932263,0
54064,3147,75,3,0,0,0,0,NaN,239.85586912406066,0
54080,3150,75,0,0,0,0,0,NaN,240.0148692387677,0
54096,3150,75,0,0,0,0,0,NaN,240.17382614690746,0
54112,3150,75,1,1,0,1,0,NaN,240.3327397021404,0
54128,3150,75,3,0,0,0,0,NaN,240.49160975832342,0
54144,3153,75,1,0,0,0,0,NaN,240.65043616951039,0
54160,3154,75,1,0,0,0,0,NaN,240.80921878995255,0
54176,3155,75,6,1,0,1,0,NaN,240.9679574740981,0
54192,3160,75,1,1,0,1,0,NaN,241.12665207659307,0
54208,3160,75,1,0,0,0,0,NaN,241.2853024522814,0
54224,3161,75,2,0,0,0,0,NaN,241.4439084562052,0
54240,3163,75,3,1,0,1,0,NaN,241.60246994360492,0
54256,3165,75,2,0,0,0,0,NaN,241.76098676991933,0
54272,3167,75,1,1,0,1,0,NaN,241.91945879078636,0
54288,3167,75,1,2,0,2,0,NaN,242.07788586204288,0
54304,3166,75,2,0,0,0,0,NaN,242.236267839725,0
54320,3168,75,8,0,0,0,0,NaN,242.3946045800685,0
54336,3176,75,2,0,0,0,0,NaN,242.55289593950874,0
54352,3178,75,8,0,0,0,0,NaN,242.71114177468112,0
54368,3186,75,0,0,0,0,0,NaN,242.8693419424214,0
54384,3186,75,2,0,0,0,0,NaN,243.0274962997655,0
54400,3188,75,1,2,1,1,0,29664,243.18560470395013,0
54416,3187,75,1,1,1,0,0,29344,243.3436670124129,0
54432,3187,75,1,0,0,0,0,NaN,243.5016830827924,0
54448,3188,75,0,0,0,0,0,NaN,243.65965277292855,0
54464,3188,75,1,0,0,0,0,NaN,243.8175759408629,0
54480,3189,75,0,0,0,0,0,NaN,243.97545244483857,0
54496,3189,75,0,0,0,0,0,NaN,244.13328214330065,0
54512,3189,75,8,1,0,1,0,NaN,244.29106489489664,0
54528,3196,75,0,0,0,0,0,NaN,244.4488005584757,0
54544,3196,75,1,0,0,0,0,NaN,244.6064889930904,0
54560,3197,75,8,0,0,0,0,NaN,244.7641300579956,0
54576,3205,75,1,0,0,0,0,NaN,244.92172361264906,0
54592,3206,75,2,0,0,0,0,NaN,245.07926951671206,0
54608,3208,75,0,1,0,1,0,NaN,245.23676763004877,0
54624,3207,75,1,0,0,0,0,NaN,245.39421781272716,0
54640,3208,75,1,1,0,1,0,NaN,245.55161992501928,0
54656,3208,75,1,4,0,4,0,NaN,245.7089738274005,0
54672,3205,75,1,0,0,0,0,NaN,245.86627938055065,0
54688,3206,75,1,0,0,0,0,NaN,246.02353644535398,0
54704,3207,75,1,0,0,0,0,NaN,246.18074488289912,0
54720,3208,75,1,0,0,0,0,NaN,246.33790455447934,0
54736,3209,75,2,0,0,0,0,NaN,246.4950153215929,0
54752,3211,75,1,4,0,4,0,NaN,246.6520770459431,0
54768,3208,75,1,0,0,0,0,NaN,246.8090895894384,0
54784,3209,75,0,0,0,0,0,NaN,246.9660528141928,0
54800,3209,75,1,1,0,1,0,NaN,247.12296658252586,0
54816,3209,75,4,0,0,0,0,NaN,247.27983075696287,0
54832,3213,75,0,1,0,1,0,NaN,247.4366452002353,0
54848,3212,75,4,0,0,0,0,NaN,247.59340977528032,0
54864,3216,75,1,0,0,0,0,NaN,247.7501243452417,0
54880,3217,75,0,1,0,1,0,NaN,247.9067887734697,0
54896,3216,75,2,1,0,1,0,NaN,248.06340292352093,0
54912,3217,75,2,1,1,0,0,29696,248.21996665915918,0
54928,3218,75,0,0,0,0,0,NaN,248.37647984435483,0
54944,3218,75,1,7,0,7,0,NaN,248.5329423432856,0
54960,3212,75,0,2,0,2,0,NaN,248.68935402033645,0
54976,3210,75,1,0,0,0,0,NaN,248.8457147400998,0
54992,3211,75,2,1,0,1,0,NaN,249.0020243673754,0
55008,3212,75,1,0,0,0,0,NaN,249.15828276717116,0
55024,3213,75,1,0,0,0,0,NaN,249.3144898047027,0
55040,3214,75,0,1,0,1,0,NaN,249.47064534539362,0
55056,3213,75,1,7,0,7,0,NaN,249.62674925487585,0
55072,3207,75,4,0,0,0,0,NaN,249.7828013989896,0
55088,3211,75,1,0,0,0,0,NaN,249.9388016437836,0
55104,3212,75,3,0,0,0,0,NaN,250.09474985551515,0
55120,3215,75,2,1,0,1,0,NaN,250.25064590065048,0
55136,3216,75,2,0,0,0,0,NaN,250.40648964586475,0
55152,3218,75,1,2,0,2,0,NaN,250.56228095804204,0
55168,3217,75,1,0,0,0,0,NaN,250.71801970427558,0
55184,3218,75,0,0,0,0,0,NaN,250.87370575186821,0
55200,3218,75,1,0,0,0,0,NaN,251.02933896833207,0
55216,3219,75,3,1,0,1,0,NaN,251.18491922138898,0
55232,3221,75,1,0,0,0,0,NaN,251.3404463789704,0
55248,3222,75,1,0,0,0,0,NaN,251.49592030921775,0
55264,3223,75,1,0,0,0,0,NaN,251.65134088048256,0
55280,3224,75,2,0,0,0,0,NaN,251.80670796132617,0
55296,3226,75,22,1,0,1,0,NaN,251.96202142052041,0
55312,3247,75,2,1,0,1,0,NaN,252.11728112704733,0
55328,3248,75,4,1,0,1,0,NaN,252.2724869501,0
55344,3251,75,0,1,0,1,0,NaN,252.42763875908113,0
55360,3250,75,1,0,0,0,0,NaN,252.58273642360496,0
55376,3251,75,1,3,0,3,0,NaN,252.73777981349645,0
55392,3249,75,20,2,0,2,0,NaN,252.8927687987912,0
55408,3267,75,1,1,0,1,0,NaN,253.0477032497363,0
55424,3267,75,4,3,0,3,0,NaN,253.20258303678958,0
55440,3268,75,0,0,0,0,0,NaN,253.35740803062063,0
55456,3268,75,3,1,0,1,0,NaN,253.5121781021102,0
55472,3270,75,0,7,0,7,0,NaN,253.6668931223506,0
55488,3263,75,2,1,0,1,0,NaN,253.8215529626457,0
55504,3264,75,1,2,0,2,0,NaN,253.97615749451123,0
55520,3263,75,4,1,0,1,0,NaN,254.1307065896746,0
55536,3266,75,2,0,0,0,0,NaN,254.28520012007527,0
55552,3268,75,0,0,0,0,0,NaN,254.4396379578648,0
55568,3268,75,0,1,0,1,0,NaN,254.59401997540652,0
55584,3267,75,1,1,0,1,0,NaN,254.7483460452763,0
55600,3267,75,0,1,0,1,0,NaN,254.90261604026247,0
55616,3266,75,10,1,0,1,0,NaN,255.0568298333651,0
55632,3275,75,11,0,0,0,0,NaN,255.21098729779757,0
55648,3286,75,1,2,0,2,0,NaN,255.36508830698526,0
55664,3285,75,1,1,0,1,0,NaN,255.51913273456665,0
55680,3285,75,1,5,0,5,0,NaN,255.6731204543925,0
55696,3281,75,0,0,0,0,0,NaN,255.82705134052696,0
55712,3281,75,9,3,0,3,0,NaN,255.98092526724656,0
55728,3287,75,2,1,0,1,0,NaN,256.1347421090413,0
55744,3288,75,1,1,0,1,0,NaN,256.28850174061415,0
55760,3288,75,1,1,0,1,0,NaN,256.44220403688087,0
55776,3288,75,4,2,0,2,0,NaN,256.5958488729711,0
55792,3290,75,4,26,0,26,0,NaN,256.74943612422743,0
55808,3268,75,1,1,0,1,0,NaN,256.90296566620583,0
55824,3268,75,13,0,0,0,0,NaN,257.0564373746759,0
55840,3281,75,0,2,0,2,0,NaN,257.20985112562045,0
55856,3279,75,2,1,0,1,0,NaN,257.3632067952364,0
55872,3280,75,0,1,0,1,0,NaN,257.516504259934,0
55888,3279,75,2,2,0,2,0,NaN,257.6697433963371,0
55904,3279,75,0,1,0,1,0,NaN,257.8229240812839,0
55920,3278,75,4,1,0,1,0,NaN,257.97604619182596,0
55936,3281,75,3,1,0,1,0,NaN,258.12910960522896,0
55952,3283,75,1,1,0,1,0,NaN,258.28211419897264,0
55968,3283,75,7,1,0,1,0,NaN,258.43505985075063,0
55984,3289,75,0,12,0,12,0,NaN,258.5879464384708,0
56000,3277,75,3,2,0,2,0,NaN,258.74077384025503,0
56016,3278,75,1,1,0,1,0,NaN,258.89354193443967,0
56032,3278,75,0,1,0,1,0,NaN,259.04625059957505,0
56048,3277,75,0,2,0,2,0,NaN,259.198899714426,0
56064,3275,75,1,0,0,0,0,NaN,259.3514891579717,0
56080,3276,75,2,5,0,5,0,NaN,259.50401880940535,0
56096,3273,75,0,2,0,2,0,NaN,259.6564885481357,0
56112,3271,75,1,1,0,1,0,NaN,259.8088982537846,0
56128,3271,75,1,1,0,1,0,NaN,259.9612478061894,0
56144,3271,75,0,2,0,2,0,NaN,260.11353708540173,0
56160,3269,75,1,6,0,6,0,NaN,260.26576597168787,0
56176,3264,75,0,2,0,2,0,NaN,260.4179343455289,0
56192,3262,75,7,0,0,0,0,NaN,260.5700420876204,0
56208,3269,75,0,1,0,1,0,NaN,260.72208907887284,0
56224,3268,75,1,1,0,1,0,NaN,260.8740752004114,0
56240,3268,75,1,14,0,14,0,NaN,261.0260003335762,0
56256,3255,75,1,0,0,0,0,NaN,261.177864359922,0
56272,3256,75,4,3,0,3,0,NaN,261.3296671612185,0
56288,3257,75,1,1,0,1,0,NaN,261.48140861945046,0
56304,3257,75,2,0,0,0,0,NaN,261.6330886168174,0
56320,3259,75,1,1,0,1,0,NaN,261.78470703573385,0
56336,3259,75,1,5,0,5,0,NaN,261.9362637588294,0
56352,3255,75,1,2,0,2,0,NaN,262.08775866894865,0
56368,3254,75,2,0,0,0,0,NaN,262.23919164915094,0
56384,3256,75,1,2,0,2,0,NaN,262.39056258271097,0
56400,3255,75,1,1,0,1,0,NaN,262.54187135311827,0
56416,3255,75,0,1,0,1,0,NaN,262.6931178440779,0
56432,3254,75,3,1,0,1,0,NaN,262.8443019395096,0
56448,3256,75,5,4,0,4,0,NaN,262.99542352354814,0
56464,3257,75,1,1,0,1,0,NaN,263.1464824805438,0
56480,3257,75,3,1,0,1,0,NaN,263.2974786950617,0
56496,3259,75,2,0,0,0,0,NaN,263.4484120518824,0
56512,3261,75,2,14,0,14,0,NaN,263.59928243600126,0
56528,3249,75,1,1,0,1,0,NaN,263.750089732629,0
56544,3249,75,1,3,0,3,0,NaN,263.9008338271917,0
56560,3247,75,3,1,0,1,0,NaN,264.0515146053302,0
56576,3249,75,0,1,0,1,0,NaN,264.20213195290086,0
56592,3248,75,3,2,0,2,0,NaN,264.3526857559752,0
56608,3249,75,1,2,0,2,0,NaN,264.5031759008395,0
56624,3248,75,8,2,0,2,0,NaN,264.6536022739958,0
56640,3254,75,7,0,0,0,0,NaN,264.803964762161,0
56656,3261,75,0,2,0,2,0,NaN,264.9542632522674,0
56672,3259,75,1,0,0,0,0,NaN,265.10449763146215,0
56688,3260,75,1,1,0,1,0,NaN,265.2546677871077,0
56704,3260,75,1,1,0,1,0,NaN,265.4047736067819,0
56720,3260,75,1,1,0,1,0,NaN,265.5548149782774,0
56736,3260,75,6,2,0,2,0,NaN,265.7047917896022,0
56752,3264,75,1,4,0,4,0,NaN,265.8547039289794,0
56768,3261,75,1,0,0,0,0,NaN,266.0045512848471,0
56784,3262,75,4,1,0,1,0,NaN,266.15433374585865,0
56800,3265,75,1,2,0,2,0,NaN,266.30405120088244,0
56816,3264,75,4,1,0,1,0,NaN,266.45370353900194,0
56832,3267,75,1,1,0,1,0,NaN,266.6032906495156,0
56848,3267,75,2,1,0,1,0,NaN,266.752812421937,0
56864,3268,75,0,1,0,1,0,NaN,266.9022687459946,0
56880,3267,75,1,2,0,2,0,NaN,267.0516595116321,0
56896,3266,75,0,0,0,0,0,NaN,267.2009846090079,0
56912,3266,75,1,2,0,2,0,NaN,267.3502439284954,0
56928,3265,75,5,1,0,1,0,NaN,267.499437360683,0
56944,3269,75,1,1,0,1,0,NaN,267.64856479637393,0
56960,3269,75,3,0,0,0,0,NaN,267.7976261265865,0
56976,3272,75,1,1,0,1,0,NaN,267.9466212425534,0
56992,3272,75,1,0,0,0,0,NaN,268.0955500357224,0
57008,3273,75,4,0,0,0,0,NaN,268.24441239775615,0
57024,3277,75,4,2,0,2,0,NaN,268.3932082205318,0
57040,3279,75,2,0,0,0,0,NaN,268.54193739614135,0
57056,3281,75,2,1,0,1,0,NaN,268.6905998168912,0
57072,3282,75,1,1,0,1,0,NaN,268.839195375303,0
57088,3282,75,0,1,0,1,0,NaN,268.98772396411215,0
57104,3281,75,2,0,0,0,0,NaN,269.1361854762692,0
57120,3283,75,0,3,0,3,0,NaN,269.28457980493897,0
57136,3280,75,2,0,0,0,0,NaN,269.4329068435008,0
57152,3282,75,5,1,0,1,0,NaN,269.5811664855485,0
57168,3286,75,1,3,0,3,0,NaN,269.72935862489015,0
57184,3284,75,1,1,0,1,0,NaN,269.87748315554813,0
57200,3284,75,1,1,0,1,0,NaN,270.0255399717592,0
57216,3284,75,0,2,0,2,0,NaN,270.1735289679744,0
57232,3282,75,2,1,0,1,0,NaN,270.321450038859,0
57248,3283,75,1,0,0,0,0,NaN,270.4693030792918,0
57264,3284,75,2,2,0,2,0,NaN,270.6170879843667,0
57280,3284,75,13,0,0,0,0,NaN,270.76480464939084,0
57296,3297,75,0,2,0,2,0,NaN,270.9124529698855,0
57312,3295,75,1,2,0,2,0,NaN,271.06003284158624,0
57328,3294,75,1,1,0,1,0,NaN,271.2075441604417,0
57344,3294,75,1,1,0,1,0,NaN,271.3549868226154,0
57360,3294,75,1,3,0,3,0,NaN,271.50236072448354,0
57376,3292,75,0,3,0,3,0,NaN,271.64966576263663,0
57392,3289,75,0,3,0,3,0,NaN,271.79690183387874,0
57408,3286,75,1,4,0,4,0,NaN,271.9440688352272,0
57424,3283,75,4,1,0,1,0,NaN,272.091166663913,0
57440,3286,75,11,1,0,1,0,NaN,272.23819521738085,0
57456,3296,75,0,0,0,0,0,NaN,272.38515439328825,0
57472,3296,75,2,2,0,2,0,NaN,272.5320440895065,0
57488,3296,75,0,1,0,1,0,NaN,272.67886420411975,0
57504,3295,75,6,1,0,1,0,NaN,272.82561463542555,0
57520,3300,75,1,1,0,1,0,NaN,272.9722952819343,0
57536,3300,75,1,5,0,5,0,NaN,273.11890604236976,0
57552,3296,75,3,2,0,2,0,NaN,273.2654468156683,0
57568,3297,75,3,1,0,1,0,NaN,273.4119175009792,0
57584,3299,75,1,0,0,0,0,NaN,273.5583179976646,0
57600,3300,75,8,1,0,1,0,NaN,273.7046482052996,0
57616,3307,75,1,1,0,1,0,NaN,273.85090802367125,0
57632,3307,75,1,1,0,1,0,NaN,273.9970973527799,0
57648,3307,75,2,2,0,2,0,NaN,274.1432160928379,0
57664,3307,75,1,1,0,1,0,NaN,274.28926414427013,0
57680,3307,75,1,1,0,1,0,NaN,274.43524140771365,0
57696,3307,75,1,5,0,5,0,NaN,274.5811477840182,0
57712,3303,75,2,1,0,1,0,NaN,274.72698317424494,0
57728,3304,75,1,2,0,2,0,NaN,274.87274747966774,0
57744,3303,75,0,2,0,2,0,NaN,275.018440601772,0
57760,3301,75,2,6,0,6,0,NaN,275.1640624422553,0
57776,3297,75,0,1,0,1,0,NaN,275.3096129030268,0
57792,3296,75,1,0,0,0,0,NaN,275.4550918862075,0
57808,3297,75,1,1,0,1,0,NaN,275.6004992941298,0
57824,3297,75,1,1,0,1,0,NaN,275.7458350293377,0
57840,3297,75,0,1,0,1,0,NaN,275.891098994587,0
57856,3296,75,1,1,0,1,0,NaN,276.0362910928443,0
57872,3296,75,4,6,0,6,0,NaN,276.1814112272876,0
57888,3294,75,1,1,0,1,0,NaN,276.32645930130604,0
57904,3294,75,1,0,0,0,0,NaN,276.4714352185,0
57920,3295,75,1,1,0,1,0,NaN,276.61633888268045,0
57936,3295,75,2,1,0,1,0,NaN,276.76117019786955,0
57952,3296,75,5,2,0,2,0,NaN,276.9059290682999,0
57968,3299,75,2,3,0,3,0,NaN,277.05061539841483,0
57984,3298,75,0,3,1,2,0,29936,277.19522909286843,0
58000,3295,75,1,3,0,3,0,NaN,277.3397700565248,0
58016,3293,75,1,1,0,1,0,NaN,277.48423819445884,0
58032,3293,75,0,1,0,1,0,NaN,277.6286334119553,0
58048,3292,75,1,1,0,1,0,NaN,277.7729556145091,0
58064,3292,75,0,2,0,2,0,NaN,277.9172047078253,0
58080,3290,75,1,0,0,0,0,NaN,278.0613805978188,0
58096,3291,75,0,3,0,3,0,NaN,278.2054831906142,0
58112,3288,75,5,8,0,8,0,NaN,278.34951239254605,0
58128,3285,75,2,2,0,2,0,NaN,278.493468110158,0
58144,3285,75,0,0,0,0,0,NaN,278.6373502502036,0
58160,3285,75,3,1,0,1,0,NaN,278.7811587196456,0
58176,3287,75,0,0,0,0,0,NaN,278.9248934256558,0
58192,3287,75,1,1,0,1,0,NaN,279.0685542756153,0
58208,3287,75,1,1,0,1,0,NaN,279.21214117711395,0
58224,3287,75,1,0,0,0,0,NaN,279.35565403795096,0
58240,3288,75,1,1,0,1,0,NaN,279.49909276613363,0
58256,3288,75,0,2,0,2,0,NaN,279.6424572698785,0
58272,3286,75,2,0,0,0,0,NaN,279.7857474576102,0
58288,3288,75,5,1,0,1,0,NaN,279.9289632379619,0
58304,3292,75,1,1,0,1,0,NaN,280.0721045197752,0
58320,3292,75,11,0,0,0,0,NaN,280.2151712120996,0
58336,3303,75,1,0,0,0,0,NaN,280.3581632241928,0
58352,3304,75,3,1,0,1,0,NaN,280.5010804655202,0
58368,3306,75,1,4,0,4,0,NaN,280.6439228457549,0
58384,3303,75,1,0,0,0,0,NaN,280.7866902747781,0
58400,3304,75,2,0,0,0,0,NaN,280.92938266267817,0
58416,3306,75,1,0,0,0,0,NaN,281.07199991975085,0
58432,3307,75,2,1,0,1,0,NaN,281.2145419564992,0
58448,3308,75,1,1,0,1,0,NaN,281.35700868363335,0
58464,3308,75,3,3,0,3,0,NaN,281.4994000120705,0
58480,3308,75,3,1,0,1,0,NaN,281.6417158529349,0
58496,3310,75,3,3,0,3,0,NaN,281.7839561175569,0
58512,3310,75,2,1,0,1,0,NaN,281.9261207174742,0
58528,3311,75,7,1,0,1,0,NaN,282.06820956443045,0
58544,3317,75,0,0,0,0,0,NaN,282.2102225703756,0
58560,3317,75,5,1,0,1,0,NaN,282.3521596474661,0
58576,3321,75,1,3,0,3,0,NaN,282.49402070806434,0
58592,3319,75,3,0,0,0,0,NaN,282.6358056647386,0
58608,3322,75,3,6,0,6,0,NaN,282.7775144302625,0
58624,3319,75,0,7,0,7,0,NaN,282.9191469176159,0
58640,3312,75,1,2,0,2,0,NaN,283.06070303998393,0
58656,3311,75,0,0,0,0,0,NaN,283.2021827107569,0
58672,3311,75,1,1,0,1,0,NaN,283.3435858435306,0
58688,3311,75,76,0,0,0,0,NaN,283.48491235210537,0
58704,3387,75,1,3,0,3,0,NaN,283.6261621504872,0
58720,3385,75,0,0,0,0,0,NaN,283.767335152886,0
58736,3385,75,2,1,0,1,0,NaN,283.908431273717,0
58752,3386,75,0,0,0,0,0,NaN,284.04945042759954,0
58768,3386,75,2,0,0,0,0,NaN,284.19039252935727,0
58784,3388,75,0,2,0,2,0,NaN,284.33125749401813,0
58800,3386,75,1,0,0,0,0,NaN,284.472045236814,0
58816,3387,75,1,1,0,1,0,NaN,284.6127556731805,0
58832,3387,75,0,0,0,0,0,NaN,284.7533887187572,0
58848,3387,75,1,1,0,1,0,NaN,284.8939442893873,0
58864,3387,75,4,2,0,2,0,NaN,285.03442230111693,0
58880,3389,75,1,1,0,1,0,NaN,285.174822670196,0
58896,3389,75,1,2,0,2,0,NaN,285.3151453130772,0
58912,3388,75,0,1,0,1,0,NaN,285.45539014641616,0
58928,3387,75,0,2,0,2,0,NaN,285.5955570870716,0
58944,3385,75,1,1,0,1,0,NaN,285.7356460521045,0
58960,3385,75,0,4,0,4,0,NaN,285.8756569587784,0
58976,3381,75,2,0,0,0,0,NaN,286.0155897245592,0
58992,3383,75,1,1,0,1,0,NaN,286.1554442671153,0
59008,3383,75,2,0,0,0,0,NaN,286.2952205043162,0
59024,3385,75,5,2,0,2,0,NaN,286.4349183542342,0
59040,3388,75,1,1,0,1,0,NaN,286.57453773514266,0
59056,3388,75,0,1,0,1,0,NaN,286.71407856551656,0
59072,3387,75,6,1,0,1,0,NaN,286.85354076403235,0
59088,3392,75,3,4,0,4,0,NaN,286.9929242495675,0
59104,3391,75,1,3,0,3,0,NaN,287.1322289412008,0
59120,3389,75,6,1,0,1,0,NaN,287.2714547582113,0
